Channel_0,Average_0,Time,Time_Average,Channel_1,Average_1,Channel_3,Average_3,Blink,Don't Use,Blink_Averaged
-2952.181658,#DIV/0!,23.908,#DIV/0!,-3507.947621,#DIV/0!,-2440.527815,#DIV/0!,0,#DIV/0!,
-2912.10489,#DIV/0!,23.908,#DIV/0!,-3486.121564,#DIV/0!,-2371.433163,#DIV/0!,0,#DIV/0!,
-2929.106475,#DIV/0!,23.924,#DIV/0!,-3494.648536,#DIV/0!,-2436.986129,#DIV/0!,0,#DIV/0!,
-2945.891146,#DIV/0!,23.924,#DIV/0!,-3504.2152,#DIV/0!,-2456.538326,#DIV/0!,0,#DIV/0!,
-2928.351015,#DIV/0!,23.925,#DIV/0!,-3493.893077,#DIV/0!,-2377.716195,#DIV/0!,0,#DIV/0!,
-2935.045436,#DIV/0!,23.925,#DIV/0!,-3504.907082,#DIV/0!,-2407.474579,#DIV/0!,0,#DIV/0!,
-2941.350907,#DIV/0!,23.938,#DIV/0!,-3506.492799,#DIV/0!,-2470.159042,#DIV/0!,0,#DIV/0!,
-2932.483605,#DIV/0!,23.938,#DIV/0!,-3495.609691,#DIV/0!,-2398.786791,#DIV/0!,0,#DIV/0!,
-2910.866983,#DIV/0!,23.954,#DIV/0!,-3477.175724,#DIV/0!,-2366.732109,#DIV/0!,0,#DIV/0!,
-2942.787029,#DIV/0!,23.954,#DIV/0!,-3505.150175,#DIV/0!,-2460.166029,#DIV/0!,0,#DIV/0!,
-2938.235571,#DIV/0!,23.955,#DIV/0!,-3503.384943,#DIV/0!,-2423.612247,#DIV/0!,0,#DIV/0!,
-2923.283451,#DIV/0!,23.955,#DIV/0!,-3489.487474,#DIV/0!,-2358.766122,#DIV/0!,0,#DIV/0!,
-2927.03083,#DIV/0!,23.968,#DIV/0!,-3490.587005,#DIV/0!,-2421.6301,#DIV/0!,0,#DIV/0!,
-2945.973424,#DIV/0!,23.968,#DIV/0!,-3509.525858,#DIV/0!,-2449.858865,#DIV/0!,0,#DIV/0!,
-2923.365728,#DIV/0!,23.984,#DIV/0!,-3489.072345,#DIV/0!,-2372.513994,#DIV/0!,0,#DIV/0!,
-2913.432554,#DIV/0!,23.984,#DIV/0!,-3489.764227,#DIV/0!,-2399.074763,#DIV/0!,0,#DIV/0!,
-2931.376594,#DIV/0!,23.985,#DIV/0!,-3502.756639,#DIV/0!,-2464.736187,#DIV/0!,0,#DIV/0!,
-2916.888222,#DIV/0!,23.985,#DIV/0!,-3481.012861,#DIV/0!,-2386.759273,#DIV/0!,0,#DIV/0!,
-2904.408176,#DIV/0!,23.998,#DIV/0!,-3473.93697,#DIV/0!,-2368.55344,#DIV/0!,0,#DIV/0!,
-2940.098041,#DIV/0!,23.998,#DIV/0!,-3497.445981,#DIV/0!,-2453.965275,#DIV/0!,0,#DIV/0!,
-2930.310723,#DIV/0!,24.014,#DIV/0!,-3494.035193,#DIV/0!,-2424.311608,#DIV/0!,0,#DIV/0!,
-2912.48262,#DIV/0!,24.014,#DIV/0!,-3479.846012,#DIV/0!,-2362.333986,#DIV/0!,0,#DIV/0!,
-2929.375748,#DIV/0!,24.015,#DIV/0!,-3492.176462,#DIV/0!,-2438.777541,#DIV/0!,0,#DIV/0!,
-2941.481804,#DIV/0!,24.015,#DIV/0!,-3498.474454,#DIV/0!,-2453.243474,#DIV/0!,0,#DIV/0!,
-2916.877002,#DIV/0!,24.028,#DIV/0!,-3479.988128,#DIV/0!,-2363.478396,#DIV/0!,0,#DIV/0!,
-2920.770238,#DIV/0!,24.028,#DIV/0!,-3491.914669,#DIV/0!,-2395.813571,#DIV/0!,0,#DIV/0!,
-2932.741658,#DIV/0!,24.044,#DIV/0!,-3500.318225,#DIV/0!,-2463.625437,#DIV/0!,0,#DIV/0!,
-2919.124682,#DIV/0!,24.044,#DIV/0!,-3487.04532,#DIV/0!,-2388.318811,#DIV/0!,0,#DIV/0!,
-2910.006806,#DIV/0!,24.045,#DIV/0!,-3479.662757,#DIV/0!,-2373.875318,#DIV/0!,0,#DIV/0!,
-2926.533424,#DIV/0!,24.045,#DIV/0!,-3495.755547,#DIV/0!,-2454.91521,#DIV/0!,0,#DIV/0!,
-2920.32893,#DIV/0!,24.058,#DIV/0!,-3486.585312,#DIV/0!,-2415.197472,#DIV/0!,0,#DIV/0!,
-2910.347137,#DIV/0!,24.058,#DIV/0!,-3472.84492,#DIV/0!,-2356.563321,#DIV/0!,0,#DIV/0!,
-2921.727652,#DIV/0!,24.074,#DIV/0!,-3490.175616,#DIV/0!,-2428.107607,#DIV/0!,0,#DIV/0!,
-2934.630307,#DIV/0!,24.074,#DIV/0!,-3507.248259,#DIV/0!,-2458.901943,#DIV/0!,0,#DIV/0!,
-2915.601696,#DIV/0!,24.075,#DIV/0!,-3487.811999,#DIV/0!,-2366.077626,#DIV/0!,0,#DIV/0!,
-2904.928022,#DIV/0!,24.075,#DIV/0!,-3476.876532,#DIV/0!,-2396.733586,#DIV/0!,0,#DIV/0!,
-2933.067029,#DIV/0!,24.088,#DIV/0!,-3501.204581,#DIV/0!,-2469.699034,#DIV/0!,0,#DIV/0!,
-2917.894255,#DIV/0!,24.088,#DIV/0!,-3488.395424,#DIV/0!,-2391.774479,#DIV/0!,0,#DIV/0!,
-2903.936948,#DIV/0!,24.104,#DIV/0!,-3467.811014,#DIV/0!,-2360.729569,#DIV/0!,0,#DIV/0!,
-2930.759511,#DIV/0!,24.104,#DIV/0!,-3493.504127,#DIV/0!,-2458.898203,#DIV/0!,0,#DIV/0!,
-2927.019611,#DIV/0!,24.105,#DIV/0!,-3491.847351,#DIV/0!,-2428.159965,#DIV/0!,0,#DIV/0!,
-2912.306844,#DIV/0!,24.105,#DIV/0!,-3479.647798,#DIV/0!,-2367.80172,#DIV/0!,0,#DIV/0!,
-2920.523404,#DIV/0!,24.119,#DIV/0!,-3492.961841,#DIV/0!,-2430.714317,#DIV/0!,0,#DIV/0!,
-2936.892947,#DIV/0!,24.119,#DIV/0!,-3499.716101,#DIV/0!,-2454.421543,#DIV/0!,0,#DIV/0!,
-2920.033478,#DIV/0!,24.12,#DIV/0!,-3478.746482,#DIV/0!,-2363.265221,#DIV/0!,0,#DIV/0!,
-2922.853362,#DIV/0!,24.133,#DIV/0!,-3488.309406,#DIV/0!,-2397.062697,#DIV/0!,0,#DIV/0!,
-2929.016717,#DIV/0!,24.133,#DIV/0!,-3500.916609,#DIV/0!,-2470.544252,#DIV/0!,0,#DIV/0!,
-2921.996925,#DIV/0!,24.149,#DIV/0!,-3490.141957,#DIV/0!,-2384.885583,#DIV/0!,0,#DIV/0!,
-2913.986059,#DIV/0!,24.149,#DIV/0!,-3485.108052,#DIV/0!,-2376.728861,#DIV/0!,0,#DIV/0!,
-2930.288283,#DIV/0!,24.15,#DIV/0!,-3498.24632,#DIV/0!,-2462.125737,#DIV/0!,0,#DIV/0!,
-2931.997418,#DIV/0!,24.15,#DIV/0!,-3494.14739,#DIV/0!,-2425.916025,#DIV/0!,0,#DIV/0!,
-2921.753832,#DIV/0!,24.163,#DIV/0!,-3486.929383,#DIV/0!,-2372.255941,#DIV/0!,0,#DIV/0!,
-2918.051331,#DIV/0!,24.163,#DIV/0!,-3490.250414,#DIV/0!,-2435.48269,#DIV/0!,0,#DIV/0!,
-2931.230738,#DIV/0!,24.179,#DIV/0!,-3502.479887,#DIV/0!,-2467.855264,#DIV/0!,0,#DIV/0!,
-2912.714493,#DIV/0!,24.179,#DIV/0!,-3481.319533,#DIV/0!,-2370.621605,#DIV/0!,0,#DIV/0!,
-2915.923328,#DIV/0!,24.18,#DIV/0!,-3482.819233,#DIV/0!,-2411.012524,#DIV/0!,0,#DIV/0!,
-2931.945059,#DIV/0!,24.18,#DIV/0!,-3493.332092,#DIV/0!,-2467.62713,#DIV/0!,0,#DIV/0!,
-2930.856748,#DIV/0!,24.193,#DIV/0!,-3490.874977,#DIV/0!,-2399.097203,#DIV/0!,0,#DIV/0!,
-2924.528837,#DIV/0!,24.193,#DIV/0!,-3482.864112,#DIV/0!,-2389.687615,#DIV/0!,0,#DIV/0!,
-2947.544182,#DIV/0!,24.209,#DIV/0!,-3494.824312,#DIV/0!,-2468.838857,#DIV/0!,0,#DIV/0!,
-2937.386613,#DIV/0!,24.209,#DIV/0!,-3501.672068,#DIV/0!,-2444.185437,#DIV/0!,0,#DIV/0!,
-2917.299611,#DIV/0!,24.21,#DIV/0!,-3484.651784,#DIV/0!,-2370.068099,#DIV/0!,0,#DIV/0!,
-2920.183074,#DIV/0!,24.21,#DIV/0!,-3496.170676,#DIV/0!,-2444.731462,#DIV/0!,0,#DIV/0!,
-2930.42666,#DIV/0!,24.223,#DIV/0!,-3497.232807,#DIV/0!,-2462.959735,#DIV/0!,0,#DIV/0!,
-2912.258226,#DIV/0!,24.223,#DIV/0!,-3487.490368,#DIV/0!,-2378.138804,#DIV/0!,0,#DIV/0!,
-2915.194047,#DIV/0!,24.239,#DIV/0!,-3485.885951,#DIV/0!,-2411.087322,#DIV/0!,0,#DIV/0!,
-2936.713431,#DIV/0!,24.239,#DIV/0!,-3498.717547,#DIV/0!,-2481.879888,#DIV/0!,0,#DIV/0!,
-2927.737671,#DIV/0!,24.254,#DIV/0!,-3498.60535,#DIV/0!,-2400.017218,#DIV/0!,0,#DIV/0!,
-2912.250746,#DIV/0!,24.254,#DIV/0!,-3485.796193,#DIV/0!,-2383.572878,#DIV/0!,0,#DIV/0!,
-2944.387706,#DIV/0!,24.255,#DIV/0!,-3502.079718,#DIV/0!,-2468.902436,#DIV/0!,0,#DIV/0!,
-2929.547783,#DIV/0!,24.255,#DIV/0!,-3489.117224,#DIV/0!,-2430.074794,#DIV/0!,0,#DIV/0!,
-2918.08499,#DIV/0!,24.269,#DIV/0!,-3481.319533,#DIV/0!,-2373.882797,#DIV/0!,0,#DIV/0!,
-2917.550184,#DIV/0!,24.269,#DIV/0!,-3489.135924,#DIV/0!,-2444.611785,#DIV/0!,0,#DIV/0!,
-2935.699918,#DIV/0!,24.27,#DIV/0!,-3496.058479,#DIV/0!,-2464.515533,#DIV/0!,0,#DIV/0!,
-2910.152662,#DIV/0!,24.27,#DIV/0!,-3474.049167,#DIV/0!,-2366.601212,#DIV/0!,0,#DIV/0!,
-2914.386229,#DIV/0!,24.284,#DIV/0!,-3483.327859,#DIV/0!,-2408.510531,#DIV/0!,0,#DIV/0!,
-2924.214686,#DIV/0!,24.284,#DIV/0!,-3485.474562,#DIV/0!,-2465.618803,#DIV/0!,0,#DIV/0!,
-2911.794478,#DIV/0!,24.315,#DIV/0!,-3482.220849,#DIV/0!,-2393.708007,#DIV/0!,0,#DIV/0!,
-2906.86903,#DIV/0!,24.315,#DIV/0!,-3476.008875,#DIV/0!,-2375.520874,#DIV/0!,0,#DIV/0!,
-2924.566236,#DIV/0!,24.316,#DIV/0!,-3487.972815,#DIV/0!,-2455.311639,#DIV/0!,0,#DIV/0!,
-2940.11674,#DIV/0!,24.316,#DIV/0!,-3502.176955,#DIV/0!,-2440.565214,#DIV/0!,0,#DIV/0!,
-2931.440172,#DIV/0!,24.317,#DIV/0!,-3479.905851,#DIV/0!,-2375.808846,#DIV/0!,0,#DIV/0!,
-2928.564189,#DIV/0!,24.317,#DIV/0!,-3502.023619,#DIV/0!,-2441.904098,#DIV/0!,0,#DIV/0!,
-2938.575902,#DIV/0!,24.318,#DIV/0!,-3496.918656,#DIV/0!,-2464.156503,#DIV/0!,0,#DIV/0!,
-2910.810884,#DIV/0!,24.318,#DIV/0!,-3478.787621,#DIV/0!,-2374.989808,#DIV/0!,0,#DIV/0!,
-2916.020565,#DIV/0!,24.329,#DIV/0!,-3481.79824,#DIV/0!,-2403.615002,#DIV/0!,0,#DIV/0!,
-2933.541996,#DIV/0!,24.329,#DIV/0!,-3500.703434,#DIV/0!,-2467.398996,#DIV/0!,0,#DIV/0!,
-2929.581442,#DIV/0!,24.343,#DIV/0!,-3492.415816,#DIV/0!,-2401.228946,#DIV/0!,0,#DIV/0!,
-2907.527252,#DIV/0!,24.343,#DIV/0!,-3474.426897,#DIV/0!,-2377.555379,#DIV/0!,0,#DIV/0!,
-2926.884974,#DIV/0!,24.359,#DIV/0!,-3492.430776,#DIV/0!,-2465.270993,#DIV/0!,0,#DIV/0!,
-2929.469245,#DIV/0!,24.359,#DIV/0!,-3488.249567,#DIV/0!,-2435.931478,#DIV/0!,0,#DIV/0!,
-2903.327344,#DIV/0!,24.36,#DIV/0!,-3472.048321,#DIV/0!,-2368.441243,#DIV/0!,0,#DIV/0!,
-2915.956987,#DIV/0!,24.36,#DIV/0!,-3482.333046,#DIV/0!,-2435.710823,#DIV/0!,0,#DIV/0!,
-2928.444513,#DIV/0!,24.373,#DIV/0!,-3489.801626,#DIV/0!,-2456.500927,#DIV/0!,0,#DIV/0!,
-2914.756479,#DIV/0!,24.373,#DIV/0!,-3472.82622,#DIV/0!,-2371.953009,#DIV/0!,0,#DIV/0!,
-2924.558757,#DIV/0!,24.389,#DIV/0!,-3477.755408,#DIV/0!,-2404.06753,#DIV/0!,0,#DIV/0!,
-2931.967498,#DIV/0!,24.389,#DIV/0!,-3492.976801,#DIV/0!,-2469.829931,#DIV/0!,0,#DIV/0!,
-2918.369222,#DIV/0!,24.39,#DIV/0!,-3486.925643,#DIV/0!,-2398.278165,#DIV/0!,0,#DIV/0!,
-2908.181735,#DIV/0!,24.39,#DIV/0!,-3480.515454,#DIV/0!,-2380.853971,#DIV/0!,0,#DIV/0!,
-2922.56539,#DIV/0!,24.403,#DIV/0!,-3491.914669,#DIV/0!,-2453.456649,#DIV/0!,0,#DIV/0!,
-2918.582396,#DIV/0!,24.403,#DIV/0!,-3483.795347,#DIV/0!,-2422.894186,#DIV/0!,0,#DIV/0!,
-2905.851777,#DIV/0!,24.419,#DIV/0!,-3477.792807,#DIV/0!,-2361.859019,#DIV/0!,0,#DIV/0!,
-2925.299257,#DIV/0!,24.419,#DIV/0!,-3487.677363,#DIV/0!,-2434.768369,#DIV/0!,0,#DIV/0!,
-2929.136394,#DIV/0!,24.42,#DIV/0!,-3497.838671,#DIV/0!,-2458.808446,#DIV/0!,0,#DIV/0!,
-2917.759618,#DIV/0!,24.42,#DIV/0!,-3481.517748,#DIV/0!,-2375.943482,#DIV/0!,0,#DIV/0!,
-2911.016579,#DIV/0!,24.433,#DIV/0!,-3477.519794,#DIV/0!,-2407.201566,#DIV/0!,0,#DIV/0!,
-2931.114801,#DIV/0!,24.433,#DIV/0!,-3496.795239,#DIV/0!,-2475.970846,#DIV/0!,0,#DIV/0!,
-2918.253285,#DIV/0!,24.449,#DIV/0!,-3484.225435,#DIV/0!,-2405.447553,#DIV/0!,0,#DIV/0!,
-2910.58275,#DIV/0!,24.449,#DIV/0!,-3480.784727,#DIV/0!,-2388.797518,#DIV/0!,0,#DIV/0!,
-2940.023243,#DIV/0!,24.45,#DIV/0!,-3503.209167,#DIV/0!,-2468.681781,#DIV/0!,0,#DIV/0!,
-2935.539103,#DIV/0!,24.45,#DIV/0!,-3506.993946,#DIV/0!,-2438.972016,#DIV/0!,0,#DIV/0!,
-2910.175101,#DIV/0!,24.463,#DIV/0!,-3478.387451,#DIV/0!,-2369.993301,#DIV/0!,0,#DIV/0!,
-2917.247252,#DIV/0!,24.463,#DIV/0!,-3481.465389,#DIV/0!,-2436.817834,#DIV/0!,0,#DIV/0!,
-2932.981011,#DIV/0!,24.479,#DIV/0!,-3491.492061,#DIV/0!,-2450.386191,#DIV/0!,0,#DIV/0!,
-2917.381888,#DIV/0!,24.479,#DIV/0!,-3480.979202,#DIV/0!,-2373.142297,#DIV/0!,0,#DIV/0!,
-2903.009453,#DIV/0!,24.48,#DIV/0!,-3480.455616,#DIV/0!,-2403.472886,#DIV/0!,0,#DIV/0!,
-2920.044697,#DIV/0!,24.48,#DIV/0!,-3492.127844,#DIV/0!,-2465.674902,#DIV/0!,0,#DIV/0!,
-2913.013685,#DIV/0!,24.493,#DIV/0!,-3478.335093,#DIV/0!,-2397.672301,#DIV/0!,0,#DIV/0!,
-2900.634616,#DIV/0!,24.493,#DIV/0!,-3465.929845,#DIV/0!,-2374.488661,#DIV/0!,0,#DIV/0!,
-2926.215532,#DIV/0!,24.509,#DIV/0!,-3490.01854,#DIV/0!,-2463.932109,#DIV/0!,0,#DIV/0!,
-2913.391415,#DIV/0!,24.509,#DIV/0!,-3490.848798,#DIV/0!,-2429.970077,#DIV/0!,0,#DIV/0!,
-2887.642204,#DIV/0!,24.51,#DIV/0!,-3465.376339,#DIV/0!,-2362.20683,#DIV/0!,0,#DIV/0!,
-2911.005359,#DIV/0!,24.51,#DIV/0!,-3483.30916,#DIV/0!,-2435.1087,#DIV/0!,0,#DIV/0!,
-2924.80933,#DIV/0!,24.523,#DIV/0!,-3493.76592,#DIV/0!,-2454.14479,#DIV/0!,0,#DIV/0!,
-2920.620642,#DIV/0!,24.523,#DIV/0!,-3490.938556,#DIV/0!,-2382.458388,#DIV/0!,0,#DIV/0!,
-2925.729345,#DIV/0!,24.539,#DIV/0!,-3488.358025,#DIV/0!,-2418.802736,#DIV/0!,0,#DIV/0!,
-2930.77073,#DIV/0!,24.539,#DIV/0!,-3494.13991,#DIV/0!,-2468.042259,#DIV/0!,0,#DIV/0!,
-2924.06135,#DIV/0!,24.554,#DIV/0!,-3489.423896,#DIV/0!,-2397.309531,#DIV/0!,0,#DIV/0!,
-2906.558618,#DIV/0!,24.554,#DIV/0!,-3475.496509,#DIV/0!,-2373.523767,#DIV/0!,0,#DIV/0!,
-2915.45958,#DIV/0!,24.555,#DIV/0!,-3484.40869,#DIV/0!,-2456.792639,#DIV/0!,0,#DIV/0!,
-2917.797017,#DIV/0!,24.555,#DIV/0!,-3485.728875,#DIV/0!,-2427.767276,#DIV/0!,0,#DIV/0!,
-2903.263766,#DIV/0!,24.569,#DIV/0!,-3466.049521,#DIV/0!,-2358.8484,#DIV/0!,0,#DIV/0!,
-2924.454039,#DIV/0!,24.569,#DIV/0!,-3487.636224,#DIV/0!,-2433.822174,#DIV/0!,0,#DIV/0!,
-2912.445221,#DIV/0!,24.57,#DIV/0!,-3484.04592,#DIV/0!,-2452.817126,#DIV/0!,0,#DIV/0!,
-2896.76382,#DIV/0!,24.57,#DIV/0!,-3468.226143,#DIV/0!,-2371.298527,#DIV/0!,0,#DIV/0!,
-2899.01524,#DIV/0!,24.583,#DIV/0!,-3465.926105,#DIV/0!,-2390.869423,#DIV/0!,0,#DIV/0!,
-2921.615455,#DIV/0!,24.583,#DIV/0!,-3486.499294,#DIV/0!,-2465.768399,#DIV/0!,0,#DIV/0!,
-2915.321204,#DIV/0!,24.599,#DIV/0!,-3482.91647,#DIV/0!,-2397.462867,#DIV/0!,0,#DIV/0!,
-2907.272939,#DIV/0!,24.599,#DIV/0!,-3479.000795,#DIV/0!,-2375.412416,#DIV/0!,0,#DIV/0!,
-2910.60519,#DIV/0!,24.6,#DIV/0!,-3478.600626,#DIV/0!,-2454.840412,#DIV/0!,0,#DIV/0!,
-2911.169915,#DIV/0!,24.6,#DIV/0!,-3485.882211,#DIV/0!,-2427.090354,#DIV/0!,0,#DIV/0!,
-2903.357264,#DIV/0!,24.613,#DIV/0!,-3474.460556,#DIV/0!,-2366.69471,#DIV/0!,0,#DIV/0!,
-2925.92008,#DIV/0!,24.613,#DIV/0!,-3490.242934,#DIV/0!,-2444.727722,#DIV/0!,0,#DIV/0!,
-2925.205759,#DIV/0!,24.629,#DIV/0!,-3488.586158,#DIV/0!,-2466.643536,#DIV/0!,0,#DIV/0!,
-2899.718341,#DIV/0!,24.629,#DIV/0!,-3474.520395,#DIV/0!,-2357.745129,#DIV/0!,0,#DIV/0!,
-2903.989307,#DIV/0!,24.63,#DIV/0!,-3477.29914,#DIV/0!,-2400.237872,#DIV/0!,0,#DIV/0!,
-2922.385875,#DIV/0!,24.63,#DIV/0!,-3501.821664,#DIV/0!,-2468.457387,#DIV/0!,0,#DIV/0!,
-2908.110676,#DIV/0!,24.643,#DIV/0!,-3485.066913,#DIV/0!,-2396.464313,#DIV/0!,0,#DIV/0!,
-2889.138164,#DIV/0!,24.643,#DIV/0!,-3466.008382,#DIV/0!,-2367.229515,#DIV/0!,0,#DIV/0!,
-2913.731746,#DIV/0!,24.659,#DIV/0!,-3484.225435,#DIV/0!,-2454.840412,#DIV/0!,0,#DIV/0!,
-2915.669014,#DIV/0!,24.659,#DIV/0!,-3484.625604,#DIV/0!,-2420.597888,#DIV/0!,0,#DIV/0!,
-2887.918957,#DIV/0!,24.66,#DIV/0!,-3457.750683,#DIV/0!,-2351.671532,#DIV/0!,0,#DIV/0!,
-2895.301519,#DIV/0!,24.66,#DIV/0!,-3468.170045,#DIV/0!,-2425.456018,#DIV/0!,0,#DIV/0!,
-2900.537379,#DIV/0!,24.673,#DIV/0!,-3472.06702,#DIV/0!,-2451.074332,#DIV/0!,0,#DIV/0!,
-2865.516956,#DIV/0!,24.673,#DIV/0!,-3434.742819,#DIV/0!,-2353.702297,#DIV/0!,0,#DIV/0!,
-2837.800557,#DIV/0!,24.689,#DIV/0!,-3410.130537,#DIV/0!,-2379.818019,#DIV/0!,0,#DIV/0!,
-2837.894055,#DIV/0!,24.689,#DIV/0!,-3413.249614,#DIV/0!,-2449.28292,#DIV/0!,0,#DIV/0!,
-2791.949384,#DIV/0!,24.69,#DIV/0!,-3366.908513,#DIV/0!,-2368.620758,#DIV/0!,1,#DIV/0!,
-2767.138888,#DIV/0!,24.69,#DIV/0!,-3343.197548,#DIV/0!,-2344.464744,#DIV/0!,1,#DIV/0!,
-2750.922681,#DIV/0!,24.704,#DIV/0!,-3321.087259,#DIV/0!,-2425.231624,#DIV/0!,1,#DIV/0!,
-2730.525267,#DIV/0!,24.704,#DIV/0!,-3310.682857,#DIV/0!,-2387.97474,#DIV/0!,1,#DIV/0!,
-2716.20893,#DIV/0!,24.719,#DIV/0!,-3300.450491,#DIV/0!,-2331.356395,#DIV/0!,1,#DIV/0!,
-2715.887299,#DIV/0!,24.719,#DIV/0!,-3293.314762,#DIV/0!,-2390.143882,#DIV/0!,1,#DIV/0!,
-2749.288345,#DIV/0!,24.72,#DIV/0!,-3314.849106,#DIV/0!,-2422.198565,#DIV/0!,1,#DIV/0!,
-2711.096487,#DIV/0!,24.72,#DIV/0!,-3288.789483,#DIV/0!,-2325.275318,#DIV/0!,1,#DIV/0!,
-2719.57858,#DIV/0!,24.733,#DIV/0!,-3304.081934,#DIV/0!,-2346.102821,#DIV/0!,1,#DIV/0!,
-2759.460873,#DIV/0!,24.733,#DIV/0!,-3329.509514,#DIV/0!,-2423.687045,#DIV/0!,1,#DIV/0!,
-2760.178934,#DIV/0!,24.749,#DIV/0!,-3333.559826,#DIV/0!,-2352.550408,#DIV/0!,1,#DIV/0!,
-2761.506598,#DIV/0!,24.749,#DIV/0!,-3333.346651,#DIV/0!,-2339.326122,#DIV/0!,1,#DIV/0!,
-2789.783982,#DIV/0!,24.75,#DIV/0!,-3363.30699,#DIV/0!,-2419.591855,#DIV/0!,1,#DIV/0!,
-2791.635232,#DIV/0!,24.75,#DIV/0!,-3365.322796,#DIV/0!,-2395.712593,#DIV/0!,1,#DIV/0!,
-2795.562127,#DIV/0!,24.763,#DIV/0!,-3371.321595,#DIV/0!,-2336.947545,#DIV/0!,1,#DIV/0!,
-2827.328837,#DIV/0!,24.763,#DIV/0!,-3397.32512,#DIV/0!,-2404.329323,#DIV/0!,1,#DIV/0!,
-2850.202066,#DIV/0!,24.779,#DIV/0!,-3408.066112,#DIV/0!,-2432.408492,#DIV/0!,0,#DIV/0!,
-2838.761712,#DIV/0!,24.779,#DIV/0!,-3406.30462,#DIV/0!,-2342.549916,#DIV/0!,0,#DIV/0!,
-2853.953185,#DIV/0!,24.78,#DIV/0!,-3423.381003,#DIV/0!,-2384.98656,#DIV/0!,0,#DIV/0!,
-2879.822073,#DIV/0!,24.78,#DIV/0!,-3445.053723,#DIV/0!,-2450.217895,#DIV/0!,0,#DIV/0!,
-2872.46195,#DIV/0!,24.793,#DIV/0!,-3438.740772,#DIV/0!,-2369.084506,#DIV/0!,0,#DIV/0!,
-2876.706737,#DIV/0!,24.793,#DIV/0!,-3443.266051,#DIV/0!,-2355.493709,#DIV/0!,0,#DIV/0!,
-2895.604451,#DIV/0!,24.809,#DIV/0!,-3452.578402,#DIV/0!,-2435.916518,#DIV/0!,0,#DIV/0!,
-2898.932962,#DIV/0!,24.809,#DIV/0!,-3461.408305,#DIV/0!,-2404.710793,#DIV/0!,0,#DIV/0!,
-2893.263274,#DIV/0!,24.81,#DIV/0!,-3455.125274,#DIV/0!,-2348.74319,#DIV/0!,0,#DIV/0!,
-2900.264366,#DIV/0!,24.81,#DIV/0!,-3482.086212,#DIV/0!,-2420.50065,#DIV/0!,0,#DIV/0!,
-2928.53427,#DIV/0!,24.823,#DIV/0!,-3497.184188,#DIV/0!,-2442.794194,#DIV/0!,0,#DIV/0!,
-2918.675894,#DIV/0!,24.823,#DIV/0!,-3480.246182,#DIV/0!,-2356.368846,#DIV/0!,0,#DIV/0!,
-2923.575163,#DIV/0!,24.839,#DIV/0!,-3496.065958,#DIV/0!,-2392.559858,#DIV/0!,0,#DIV/0!,
-2947.652639,#DIV/0!,24.839,#DIV/0!,-3504.439594,#DIV/0!,-2458.950562,#DIV/0!,0,#DIV/0!,
-2935.524143,#DIV/0!,24.84,#DIV/0!,-3501.503773,#DIV/0!,-2383.655156,#DIV/0!,0,#DIV/0!,
-2933.03711,#DIV/0!,24.84,#DIV/0!,-3505.483026,#DIV/0!,-2372.192363,#DIV/0!,0,#DIV/0!,
-2952.499549,#DIV/0!,24.853,#DIV/0!,-3514.447567,#DIV/0!,-2449.383898,#DIV/0!,0,#DIV/0!,
-2956.284328,#DIV/0!,24.853,#DIV/0!,-3514.664481,#DIV/0!,-2421.742297,#DIV/0!,0,#DIV/0!,
-2944.570961,#DIV/0!,24.869,#DIV/0!,-3502.614523,#DIV/0!,-2356.518442,#DIV/0!,0,#DIV/0!,
-2964.643004,#DIV/0!,24.869,#DIV/0!,-3527.514777,#DIV/0!,-2432.763782,#DIV/0!,0,#DIV/0!,
-2972.040526,#DIV/0!,24.87,#DIV/0!,-3533.636993,#DIV/0!,-2452.787207,#DIV/0!,0,#DIV/0!,
-2948.774609,#DIV/0!,24.87,#DIV/0!,-3512.682334,#DIV/0!,-2368.579619,#DIV/0!,0,#DIV/0!,
-2954.881865,#DIV/0!,24.883,#DIV/0!,-3515.588236,#DIV/0!,-2403.30459,#DIV/0!,0,#DIV/0!,
-2977.411023,#DIV/0!,24.883,#DIV/0!,-3540.727844,#DIV/0!,-2462.899896,#DIV/0!,0,#DIV/0!,
-2970.39497,#DIV/0!,24.899,#DIV/0!,-3530.869467,#DIV/0!,-2391.123736,#DIV/0!,0,#DIV/0!,
-2952.297594,#DIV/0!,24.899,#DIV/0!,-3520.696939,#DIV/0!,-2377.121551,#DIV/0!,0,#DIV/0!,
-2973.749661,#DIV/0!,24.9,#DIV/0!,-3541.023296,#DIV/0!,-2464.474394,#DIV/0!,0,#DIV/0!,
-2968.667137,#DIV/0!,24.9,#DIV/0!,-3532.290629,#DIV/0!,-2429.10242,#DIV/0!,0,#DIV/0!,
-2949.537548,#DIV/0!,24.913,#DIV/0!,-3508.841457,#DIV/0!,-2360.419158,#DIV/0!,0,#DIV/0!,
-2963.521034,#DIV/0!,24.913,#DIV/0!,-3525.289537,#DIV/0!,-2427.22873,#DIV/0!,0,#DIV/0!,
-2973.738441,#DIV/0!,24.93,#DIV/0!,-3542.579094,#DIV/0!,-2459.37317,#DIV/0!,0,#DIV/0!,
