Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
-182.1117,-179.73686,-181.58224,164.76625,0.0,298.0,Nothing
-169.73878,-167.50381,-169.08388,153.6119,0.0,299.0,Nothing
-157.26476,-155.10866,-156.54123,142.2699,0.0,300.0,Nothing
-144.67238,-142.57727,-143.9906,130.7996,0.0,301.0,Nothing
-131.91833,-129.93367,-131.38881,119.25595,0.0,302.0,Nothing
-119.01469,-117.22724,-118.69515,107.670296,0.0,303.0,Nothing
-106.0554,-104.553246,-105.93835,96.063255,0.0,304.0,Nothing
-93.13195,-91.99724,-93.19123,84.448235,0.0,305.0,Nothing
-80.29644,-79.59938,-80.53779,72.85289,0.0,306.0,Nothing
-67.61932,-67.372696,-68.0663,61.336803,0.0,307.0,Nothing
-55.19559,-55.31337,-55.834435,49.968567,0.0,308.0,Nothing
-43.069077,-43.412083,-43.833847,38.807407,0.0,309.0,Nothing
-31.210564,-31.68273,-32.017956,27.908356,0.0,310.0,Nothing
-19.58181,-20.16578,-20.361032,17.315628,0.0,311.0,Nothing
-8.17983,-8.90537,-8.888874,7.049646,0.0,312.0,Nothing
2.9772148,2.0668027,2.3303807,-2.8964791,0.0,313.0,Nothing
13.873232,12.744888,13.224603,-12.563813,0.0,314.0,Nothing
24.489422,23.143581,23.748743,-22.011103,0.0,315.0,Nothing
34.769554,33.242645,33.868355,-31.241236,0.0,316.0,Nothing
44.60172,42.94443,43.533844,-40.150784,0.0,317.0,Nothing
53.870583,52.12515,52.70424,-48.599308,0.0,318.0,Nothing
62.53152,60.716064,61.365967,-56.515224,0.0,319.0,Nothing
70.59787,68.70025,69.49032,-63.894905,0.0,320.0,Nothing
78.07893,76.06626,77.01668,-70.73857,0.0,321.0,Nothing
84.98745,82.82825,83.91893,-77.0508,0.0,322.0,Nothing
91.36243,89.04957,90.24205,-82.859375,0.0,323.0,Nothing
97.21792,94.77839,96.03349,-88.17009,0.0,324.0,Nothing
102.51018,100.007706,101.289795,-92.958786,0.0,325.0,Nothing
107.20869,104.73159,106.00114,-97.23054,0.0,326.0,Nothing
111.35654,108.96772,110.180466,-101.003,0.0,327.0,Nothing
115.01207,112.70368,113.817696,-104.23586,0.0,328.0,Nothing
118.1697,115.88207,116.86457,-106.85791,0.0,329.0,Nothing
120.76069,118.44522,119.28332,-108.8577,0.0,330.0,Nothing
122.71317,120.36564,121.08133,-110.29866,0.0,331.0,Nothing
124.04721,121.676445,122.332466,-111.27797,0.0,332.0,Nothing
124.93872,122.51949,123.20151,-111.92575,0.0,333.0,Nothing
125.64327,123.116104,123.898766,-112.40227,0.0,334.0,Nothing
126.33472,123.64364,124.571,-112.826904,0.0,335.0,Nothing
127.03684,124.16413,125.25071,-113.22697,0.0,336.0,Nothing
127.66486,124.662,125.888504,-113.58148,0.0,337.0,Nothing
128.07976,125.07908,126.38171,-113.869026,0.0,338.0,Nothing
128.15865,125.31297,126.59533,-114.05572,0.0,339.0,Nothing
127.86932,125.25405,126.42685,-114.090294,0.0,340.0,Nothing
127.257904,124.83738,125.85835,-113.92017,0.0,341.0,Nothing
126.36961,124.05636,124.94437,-113.496864,0.0,342.0,Nothing
125.22396,122.97166,123.79168,-112.79867,0.0,343.0,Nothing
123.85432,121.6895,122.530304,-111.83185,0.0,344.0,Nothing
122.30195,120.25978,121.217316,-110.56513,0.0,345.0,Nothing
120.56111,118.61229,119.759,-108.91722,0.0,346.0,Nothing
118.58383,116.64437,117.98933,-106.865326,0.0,347.0,Nothing
116.330986,114.325165,115.81596,-104.5076,0.0,348.0,Nothing
113.78464,111.67416,113.25009,-101.969765,0.0,349.0,Nothing
110.93584,108.7242,110.3529,-99.32376,0.0,350.0,Nothing
107.78921,105.55574,107.20358,-96.63367,0.0,351.0,Nothing
104.372795,102.27875,103.86353,-93.96327,0.0,352.0,Nothing
100.733925,98.94011,100.33723,-91.28141,0.0,353.0,Nothing
96.9243,95.502014,96.596634,-88.44848,0.0,354.0,Nothing
92.992775,91.90353,92.63895,-85.31853,0.0,355.0,Nothing
