Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
44.272106,151.43709,40.65318,-33.123974,0.0,360.0,Nothing
41.834846,144.7646,38.316555,-31.255783,0.0,361.0,Nothing
39.305023,136.20178,35.971695,-29.36933,0.0,362.0,Nothing
36.726044,126.903175,33.62154,-27.48433,0.0,363.0,Nothing
34.124695,117.25532,31.268204,-25.6008,0.0,364.0,Nothing
31.492321,106.58228,28.916103,-23.698196,0.0,365.0,Nothing
28.81721,94.357254,26.56961,-21.761065,0.0,366.0,Nothing
26.127758,81.33701,24.230879,-19.802319,0.0,367.0,Nothing
23.48318,69.04249,21.899284,-17.855612,0.0,368.0,Nothing
20.933844,58.692314,19.571894,-15.953983,0.0,369.0,Nothing
18.49872,50.797962,17.25004,-14.117374,0.0,370.0,Nothing
16.158802,44.87805,14.949123,-12.344242,0.0,371.0,Nothing
13.869536,39.512516,12.69596,-10.611498,0.0,372.0,Nothing
11.598495,33.40305,10.510331,-8.8948555,0.0,373.0,Nothing
9.348562,26.27701,8.391466,-7.190566,0.0,374.0,Nothing
7.137761,18.493486,6.3266478,-5.5125723,0.0,375.0,Nothing
4.973286,10.308388,4.310075,-3.8756876,0.0,376.0,Nothing
2.8529074,1.8320328,2.3505945,-2.2856274,0.0,377.0,Nothing
0.77586025,-6.7302747,0.4646474,-0.7386115,0.0,378.0,Nothing
-1.2464471,-14.91444,-1.3365223,0.76868916,0.0,379.0,Nothing
-3.1781325,-21.857002,-3.0550315,2.2241945,0.0,380.0,Nothing
-4.970628,-26.582989,-4.7038608,3.600286,0.0,381.0,Nothing
-6.6088295,-28.92489,-6.297318,4.876366,0.0,382.0,Nothing
-8.13897,-30.129293,-7.8408666,6.062764,0.0,383.0,Nothing
